Rk ATL,G,Date,,Opp,W/L,Tm,Opp,ORtg,DRtg,Pace,TOV%,ORB%,FT/FGA,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
SAC,7,2019-11-03,@,NYK,W,113,92,117.2,95.4,96.4,12.7,25.6,0.188,41,85,0.482,15,39,0.385,16,25,0.64,10,50,25,7,5,14,29
SAC,8,2019-11-06,@,TOR,L,120,124,117.5,121.4,102.1,11.8,25.5,0.168,42,95,0.442,20,44,0.455,16,21,0.762,12,43,23,8,7,14,23
SAC,9,2019-11-08,@,ATL,W,121,109,134.1,120.8,90.2,14,28.1,0.25,42,76,0.553,18,31,0.581,19,22,0.864,9,36,27,7,7,14,19
SAC,10,2019-11-12,,POR,W,107,99,109.2,101.1,97.9,12.6,25,0.233,38,86,0.442,11,32,0.344,20,26,0.769,11,46,24,9,5,14,25
SAC,11,2019-11-15,@,LAL,L,97,99,106.8,109,90.8,16.5,24.4,0.11,36,82,0.439,16,39,0.41,9,9,1,10,43,24,7,0,17,22
SAC,12,2019-11-17,,BOS,W,100,99,106.3,105.2,94.1,11.3,21.7,0.112,38,89,0.427,14,35,0.4,10,12,0.833,10,45,22,8,7,12,24
SAC,13,2019-11-19,,PHO,W,120,116,123.4,119.3,97.2,16.7,24.2,0.291,42,79,0.532,13,31,0.419,23,25,0.92,8,43,28,7,7,18,26
SAC,14,2019-11-22,@,BRK,L,97,116,97.8,117,99.2,14.5,16.7,0.174,39,86,0.453,4,26,0.154,15,19,0.789,7,33,26,8,2,16,25
SAC,15,2019-11-24,@,WAS,W,113,106,114.8,107.7,98.4,12.2,15.4,0.296,39,81,0.481,11,31,0.355,24,28,0.857,6,39,22,9,5,13,17
SAC,16,2019-11-25,@,BOS,L,102,103,113.5,114.6,89.9,14.1,22.9,0.127,37,79,0.468,18,47,0.383,10,15,0.667,8,36,28,3,8,14,18
SAC,17,2019-11-27,@,PHI,L,91,97,92.8,98.9,98.1,10,16,0.042,39,95,0.411,9,34,0.265,4,9,0.444,8,42,22,9,3,11,19
SAC,18,2019-11-30,,DEN,W,100,97,98.4,95.4,92.1,11.7,25,0.188,37,96,0.385,8,33,0.242,18,21,0.857,13,50,22,12,4,14,23
SAC,19,2019-12-02,,CHI,L,106,113,107,114.1,99.1,16.4,25.6,0.205,40,83,0.482,9,33,0.273,17,20,0.85,10,41,22,7,5,18,26
SAC,20,2019-12-04,@,POR,L,116,127,117.2,128.3,99,8.7,26,0.179,44,95,0.463,11,34,0.324,17,23,0.739,13,44,26,7,7,10,17
SAC,21,2019-12-06,@,SAS,L,104,105,100.4,101.4,93.8,11.3,29.1,0.147,40,102,0.392,9,34,0.265,15,18,0.833,16,52,19,10,3,14,20
SAC,22,2019-12-08,@,DAL,W,110,106,123.9,119.3,88.8,8.2,18.9,0.106,44,85,0.518,13,34,0.382,9,11,0.818,7,35,24,7,1,8,16
SAC,23,2019-12-09,@,HOU,W,119,118,121.7,120.7,97.8,8.4,18.4,0.216,40,88,0.455,20,45,0.444,19,22,0.864,9,37,24,14,5,9,17
SAC,24,2019-12-11,,OKC,W,94,93,97.6,96.5,96.3,14,14.3,0.068,39,88,0.443,10,31,0.323,6,10,0.6,6,41,12,8,3,15,21
SAC,25,2019-12-13,,NYK,L,101,103,111.6,113.8,90.5,13.1,19,0.072,39,83,0.47,17,39,0.436,6,8,0.75,8,41,19,0,3,13,18
SAC,26,2019-12-15,@,GSW,W,100,79,107.3,84.8,93.2,27.8,18.2,0.222,38,63,0.603,10,22,0.455,14,16,0.875,4,38,27,9,3,27,20
SAC,27,2019-12-17,@,CHO,L,102,110,111.5,120.2,91.5,9.4,22.2,0.132,38,91,0.418,14,39,0.359,12,13,0.923,10,33,23,10,5,10,22
SAC,28,2019-12-20,@,IND,L,105,119,113.5,128.7,92.5,9.3,28.9,0.143,41,91,0.451,10,32,0.313,13,15,0.867,13,41,25,4,6,10,15
SAC,29,2019-12-21,@,MEM,L,115,119,114.5,118.5,100.4,9.8,33.3,0.18,43,100,0.43,11,36,0.306,18,24,0.75,18,51,22,10,3,12,23
SAC,30,2019-12-23,,HOU,L,104,113,103.4,112.4,100.5,14.9,25,0.172,41,87,0.471,7,30,0.233,15,23,0.652,11,49,20,4,4,17,24
SAC,31,2019-12-26,,MIN,L,104,105,92.8,93.7,92.7,9.2,23.9,0.196,37,107,0.346,9,39,0.231,21,25,0.84,16,67,20,8,8,12,23
SAC,32,2019-12-28,,PHO,L,110,112,113.4,115.5,97,11.3,17.5,0.19,41,84,0.488,12,31,0.387,16,24,0.667,7,36,19,3,4,12,16
SAC,33,2019-12-29,@,DEN,L,115,120,123.1,128.4,93.5,11.5,25,0.141,45,85,0.529,13,34,0.382,12,17,0.706,9,35,32,5,4,12,26
SAC,34,2019-12-31,,LAC,L,87,105,96,115.9,90.6,14.5,22.9,0.163,33,80,0.413,8,28,0.286,13,19,0.684,11,41,20,8,5,15,23
SAC,35,2020-01-02,,MEM,W,128,123,119.3,114.6,107.3,10.4,17.1,0.289,44,90,0.489,14,34,0.412,26,31,0.839,7,41,26,9,8,12,24
SAC,36,2020-01-04,,NOP,L,115,117,109.5,111.4,105,16.6,28.6,0.318,38,85,0.447,12,21,0.571,27,36,0.75,14,51,20,9,3,20,24
SAC,37,2020-01-06,,GSW,W,111,98,106,93.6,104.7,19.4,15,0.222,39,81,0.481,15,30,0.5,18,23,0.783,6,43,27,10,3,22,23
SAC,38,2020-01-07,@,PHO,W,114,103,115.7,104.5,98.5,13.5,18.6,0.298,37,84,0.44,15,36,0.417,25,28,0.893,8,41,18,8,1,15,22
SAC,39,2020-01-10,,MIL,L,106,127,96.5,115.6,109.8,13.7,11.8,0.083,44,96,0.458,10,35,0.286,8,10,0.8,6,45,26,8,3,16,24
SAC,40,2020-01-13,,ORL,L,112,114,113.2,115.3,98.9,11.6,10.5,0.115,45,87,0.517,12,31,0.387,10,11,0.909,4,44,25,6,4,12,21
SAC,41,2020-01-15,,DAL,L,123,127,124,128.1,99.2,7.1,24.4,0.115,50,96,0.521,12,33,0.364,11,20,0.55,11,42,28,5,0,8,22
SAC,42,2020-01-18,@,UTA,L,101,123,109.4,133.2,92.3,9.9,15.9,0.081,42,86,0.488,10,26,0.385,7,12,0.583,7,37,20,3,3,10,23
SAC,43,2020-01-20,@,MIA,L,113,118,105.6,110.3,96.9,11.8,30.2,0.113,44,106,0.415,13,51,0.255,12,15,0.8,16,49,27,11,3,15,21
SAC,44,2020-01-22,@,DET,L,106,127,101.4,121.4,104.6,8.5,21.1,0.122,42,98,0.429,10,35,0.286,12,23,0.522,12,45,23,10,1,10,28
SAC,45,2020-01-24,@,CHI,W,98,81,104.1,86.1,94.1,12.6,16.7,0.222,35,81,0.432,10,32,0.313,18,21,0.857,7,42,24,8,8,13,20
SAC,46,2020-01-27,@,MIN,W,133,129,121.9,118.2,98.8,12.7,20.5,0.307,44,88,0.5,18,40,0.45,27,34,0.794,9,44,27,6,8,15,27
SAC,47,2020-01-29,,OKC,L,100,120,103.9,124.7,96.2,11.9,23.9,0.077,42,91,0.462,9,39,0.231,7,11,0.636,11,39,22,6,2,13,22
SAC,48,2020-01-30,@,LAC,W,124,103,127.4,105.8,97.3,9.4,28.2,0.17,44,88,0.5,21,41,0.512,15,18,0.833,11,47,27,11,8,10,21
SAC,49,2020-02-01,,LAL,L,113,129,112.2,128.1,100.7,13.5,27.1,0.231,39,91,0.429,14,44,0.318,21,26,0.808,13,44,21,5,4,16,24
SAC,50,2020-02-03,,MIN,W,113,109,118.5,114.3,95.4,15.3,18.4,0.307,38,75,0.507,14,27,0.519,23,31,0.742,7,34,26,7,7,16,20
SAC,51,2020-02-07,,MIA,W,105,97,109.1,100.8,96.3,13.8,14.6,0.073,40,82,0.488,19,44,0.432,6,12,0.5,6,36,29,8,3,14,24
SAC,52,2020-02-08,,SAS,W,122,102,129.2,108,94.4,9.5,19.5,0.151,45,86,0.523,19,35,0.543,13,20,0.65,8,39,25,6,2,10,16
SAC,53,2020-02-10,@,MIL,L,111,123,101.5,112.5,109.3,10.7,17.5,0.129,42,101,0.416,14,43,0.326,13,18,0.722,10,49,23,6,5,13,22
SAC,54,2020-02-12,@,DAL,L,111,130,109.8,128.6,101.1,4.4,18.5,0.172,41,99,0.414,12,39,0.308,17,22,0.773,10,40,26,7,2,5,16
SAC,55,2020-02-20,,MEM,W,129,125,124.6,120.8,103.5,9.2,7,0.313,42,83,0.506,19,39,0.487,26,36,0.722,3,27,22,9,2,10,21
SAC,56,2020-02-22,@,LAC,W,112,103,110.7,101.8,101.2,11.5,24.4,0.225,40,89,0.449,12,31,0.387,20,26,0.769,11,48,25,11,4,13,24
SAC,57,2020-02-25,@,GSW,W,112,94,114.1,95.8,98.1,9.9,6.5,0.25,40,76,0.526,13,30,0.433,19,34,0.559,2,40,25,7,4,10,23
SAC,58,2020-02-27,@,OKC,L,108,112,114.3,118.5,94.5,13.4,30.8,0.154,41,91,0.451,12,35,0.343,14,14,1,12,45,30,6,2,15,33
SAC,59,2020-02-28,@,MEM,W,104,101,104.5,101.5,99.5,8.2,16,0.187,38,91,0.418,11,38,0.289,17,21,0.81,8,47,24,11,3,9,16
SAC,60,2020-03-01,,DET,W,106,100,113.1,106.7,93.8,8.9,32.7,0.253,37,91,0.407,9,35,0.257,23,26,0.885,17,51,18,8,7,10,20
SAC,61,2020-03-03,,WAS,W,133,126,126.8,120.1,104.9,13.1,21.6,0.225,50,89,0.562,13,29,0.448,20,24,0.833,8,42,23,13,2,15,24
SAC,62,2020-03-05,,PHI,L,108,125,109.2,126.4,98.9,16.4,11.4,0.165,42,79,0.532,11,29,0.379,13,18,0.722,4,37,23,7,4,17,21
SAC,63,2020-03-07,@,POR,W,123,111,125.9,113.6,97.7,12.8,26.2,0.235,41,85,0.482,21,39,0.538,20,23,0.87,11,47,30,9,3,14,23
SAC,64,2020-03-08,,TOR,L,113,118,114.1,119.1,99.1,9.9,22.7,0.233,42,90,0.467,8,31,0.258,21,23,0.913,10,50,24,5,7,11,22
SAS,1,2019-10-23,,NYK,W,120,111,110.2,101.9,108.9,17.5,22.7,0.349,42,83,0.506,7,21,0.333,29,36,0.806,10,51,22,6,5,21,18
SAS,2,2019-10-26,,WAS,W,124,122,122.1,120.1,101.6,7.2,38.9,0.13,50,108,0.463,10,28,0.357,14,17,0.824,21,53,29,6,7,9,19
SAS,3,2019-10-28,,POR,W,113,110,103.5,100.8,109.1,15.4,14.9,0.282,41,85,0.482,7,22,0.318,24,32,0.75,7,50,25,5,9,18,19
SAS,4,2019-10-31,@,LAC,L,97,103,96.4,102.4,100.6,17.1,20,0.225,36,80,0.45,7,21,0.333,18,27,0.667,9,49,15,6,5,19,28
SAS,5,2019-11-01,@,GSW,W,127,110,130.9,113.4,97,9.4,33.3,0.28,44,93,0.473,13,35,0.371,26,30,0.867,16,52,23,4,2,11,19
SAS,6,2019-11-03,,LAL,L,96,103,92.4,99.1,103.9,15.1,17,0.289,33,83,0.398,6,25,0.24,24,29,0.828,8,47,23,11,4,17,18
SAS,7,2019-11-05,@,ATL,L,100,108,97.3,105.1,102.8,12.9,22,0.176,38,91,0.418,8,33,0.242,16,23,0.696,11,41,18,9,8,15,17
SAS,8,2019-11-07,,OKC,W,121,112,123.7,114.5,97.8,11.6,30.8,0.106,51,94,0.543,9,20,0.45,10,11,0.909,12,47,32,5,3,13,21
SAS,9,2019-11-09,,BOS,L,115,135,110.8,130.1,103.8,11.8,36.8,0.232,39,99,0.394,14,30,0.467,23,30,0.767,21,57,24,1,8,15,22
SAS,10,2019-11-11,,MEM,L,109,113,109.9,113.9,99.2,11.8,15.6,0.144,42,90,0.467,12,30,0.4,13,17,0.765,7,42,29,4,4,13,17
SAS,11,2019-11-13,@,MIN,L,114,129,112.3,127,101.6,9.7,21.3,0.256,44,90,0.489,3,17,0.176,23,29,0.793,10,44,24,4,4,11,23
SAS,12,2019-11-15,@,ORL,L,109,111,115.1,117.2,94.7,10.5,19,0.067,45,89,0.506,13,26,0.5,6,10,0.6,8,41,23,8,8,11,25
SAS,13,2019-11-16,,POR,L,116,121,111.3,116.1,104.2,8.9,15.2,0.33,41,88,0.466,5,18,0.278,29,34,0.853,7,43,25,8,7,10,17
SAS,14,2019-11-18,@,DAL,L,110,117,116.9,124.3,94.1,8,34.7,0.146,44,96,0.458,8,24,0.333,14,16,0.875,17,48,18,6,2,9,18
SAS,15,2019-11-20,@,WAS,L,132,138,124.7,130.3,105.9,10.2,27.3,0.237,49,93,0.527,12,32,0.375,22,29,0.759,12,41,32,8,8,12,13
SAS,16,2019-11-22,@,PHI,L,104,115,105.9,117.1,98.2,10.7,7.3,0.141,43,85,0.506,6,18,0.333,12,16,0.75,3,32,21,6,3,11,15
SAS,17,2019-11-23,@,NYK,W,111,104,112.7,105.6,98.5,20.1,25,0.253,40,75,0.533,12,23,0.522,19,28,0.679,9,47,26,7,3,22,17
SAS,18,2019-11-25,,LAL,L,104,114,110,120.6,94.6,12.1,23.1,0.136,41,88,0.466,10,25,0.4,12,15,0.8,9,41,23,4,5,13,22
SAS,19,2019-11-27,,MIN,L,101,113,101.1,113.2,99.9,5.4,14.8,0.144,41,97,0.423,5,29,0.172,14,17,0.824,8,46,25,4,8,6,18
SAS,20,2019-11-29,,LAC,W,107,97,108,97.9,99.1,8.3,17,0.14,40,93,0.43,14,36,0.389,13,14,0.929,8,48,28,8,8,9,15
SAS,21,2019-12-01,@,DET,L,98,132,100.8,135.8,97.2,7.6,15.2,0.216,36,88,0.409,7,26,0.269,19,22,0.864,7,31,20,11,6,8,15
SAS,22,2019-12-03,,HOU,W,135,133,109.6,107.9,102,14.3,22.2,0.208,50,106,0.472,13,30,0.433,22,32,0.688,12,56,35,10,8,20,27
SAS,23,2019-12-06,,SAC,W,105,104,101.4,100.4,93.8,13.4,26.5,0.125,41,96,0.427,11,32,0.344,12,17,0.706,13,52,25,10,5,16,16
SAS,24,2019-12-12,,CLE,L,109,117,101.8,109.3,97,11,4.9,0.233,42,86,0.488,5,16,0.313,20,25,0.8,2,36,19,11,7,12,21
SAS,25,2019-12-14,@,PHO,W,121,119,102.1,100.4,107.3,8.3,15.9,0.236,44,106,0.415,8,30,0.267,25,34,0.735,10,62,23,6,9,11,22
SAS,26,2019-12-16,@,HOU,L,107,109,99.8,101.6,107.3,15.3,15.4,0.187,39,91,0.429,12,33,0.364,17,20,0.85,8,53,23,5,4,18,22
SAS,27,2019-12-19,,BRK,W,118,105,113.5,101,103.9,9.4,24.1,0.198,43,96,0.448,13,33,0.394,19,23,0.826,13,47,26,10,8,11,19
SAS,28,2019-12-21,,LAC,L,109,134,105.7,129.9,103.1,16.6,11.8,0.183,42,82,0.512,10,28,0.357,15,19,0.789,4,36,24,5,8,18,20
SAS,29,2019-12-23,@,MEM,W,145,115,140.6,111.5,103.1,11.2,14.3,0.112,60,89,0.674,15,24,0.625,10,14,0.714,4,46,36,9,4,12,14
SAS,30,2019-12-26,@,DAL,L,98,102,101.5,105.6,96.6,12.7,11.4,0.12,40,83,0.482,8,29,0.276,10,15,0.667,5,45,18,9,7,13,16
SAS,31,2019-12-28,,DET,W,136,109,132.7,106.3,102.5,9.9,18.9,0.129,53,93,0.57,18,35,0.514,12,15,0.8,7,51,30,8,7,11,20
SAS,32,2019-12-31,,GSW,W,117,113,115.7,111.7,91.6,8.8,22.2,0.135,45,96,0.469,14,31,0.452,13,17,0.765,10,53,30,6,6,10,18
SAS,33,2020-01-02,,OKC,L,103,109,114.6,121.2,89.9,7.6,28.6,0.109,40,92,0.435,13,31,0.419,10,12,0.833,14,45,22,1,8,8,22
SAS,34,2020-01-04,@,MIL,L,118,127,115.9,124.7,101.8,7,20.8,0.337,38,92,0.413,11,32,0.344,31,34,0.912,11,50,20,7,0,8,20
SAS,35,2020-01-06,,MIL,W,126,104,131.4,108.4,95.9,10.2,26.3,0.193,45,88,0.511,19,35,0.543,17,19,0.895,10,54,23,4,2,11,16
SAS,36,2020-01-08,@,BOS,W,129,114,123,108.7,104.9,12.5,20.5,0.276,48,87,0.552,9,29,0.31,24,26,0.923,8,49,28,9,6,14,25
SAS,37,2020-01-10,@,MEM,L,121,134,119.3,132.1,101.4,10.2,11.6,0.23,42,87,0.483,17,40,0.425,20,23,0.87,5,37,29,3,6,11,17
SAS,38,2020-01-12,@,TOR,W,105,104,104.3,103.3,100.7,9.9,19.6,0.253,38,87,0.437,7,32,0.219,22,30,0.733,9,51,24,6,5,11,11
SAS,39,2020-01-15,@,MIA,L,100,106,105.8,112.2,94.5,7.7,12.8,0.135,39,89,0.438,10,33,0.303,12,15,0.8,6,41,22,8,4,8,17
SAS,40,2020-01-17,,ATL,L,120,121,114.6,115.5,104.7,12.2,28.6,0.224,45,98,0.459,8,29,0.276,22,23,0.957,14,48,28,12,6,15,27
SAS,41,2020-01-19,,MIA,W,107,102,114.8,109.4,93.2,10.3,19.6,0.271,36,85,0.424,12,33,0.364,23,24,0.958,9,43,27,5,4,11,18
SAS,42,2020-01-20,@,PHO,W,120,118,124.3,122.2,96.5,7.6,14.6,0.195,43,87,0.494,17,31,0.548,17,22,0.773,6,31,30,12,7,8,23
SAS,43,2020-01-22,@,NOP,W,121,117,119.9,116,100.9,9.9,21.4,0.225,45,89,0.506,11,27,0.407,20,25,0.8,9,44,17,7,4,11,23
SAS,44,2020-01-24,,PHO,L,99,103,105.4,109.6,94,13.1,23.8,0.359,33,78,0.423,5,25,0.2,28,33,0.848,10,43,19,9,8,14,22
SAS,45,2020-01-26,,TOR,L,106,110,107.9,112,98.2,14.7,16.3,0.268,34,82,0.415,16,37,0.432,22,24,0.917,7,48,27,5,8,16,15
SAS,46,2020-01-27,@,CHI,L,109,110,116.4,117.5,93.6,10.2,25,0.28,38,82,0.463,10,25,0.4,23,34,0.676,12,47,21,2,6,11,12
SAS,47,2020-01-29,,UTA,W,127,120,127,120,100,8.6,11.4,0.329,46,82,0.561,8,31,0.258,27,30,0.9,4,35,23,5,2,9,27
SAS,48,2020-02-01,,CHO,W,114,90,117.1,92.4,97.4,9.4,18.4,0.161,45,87,0.517,10,28,0.357,14,21,0.667,7,44,27,13,2,10,14
SAS,49,2020-02-03,@,LAC,L,105,108,104.6,107.5,100.4,5.6,11.5,0.137,40,95,0.421,12,37,0.324,13,16,0.813,6,46,21,5,9,6,20
SAS,50,2020-02-04,@,LAL,L,102,129,106.7,135,95.6,5.8,13.2,0.099,40,91,0.44,13,27,0.481,9,15,0.6,7,28,21,6,2,6,16
SAS,51,2020-02-06,@,POR,L,117,125,118.9,127.1,98.4,3.7,16.3,0.272,41,92,0.446,10,28,0.357,25,28,0.893,8,39,25,9,3,4,10
SAS,52,2020-02-08,@,SAC,L,102,122,108,129.2,94.4,13.6,20.5,0.16,41,81,0.506,7,24,0.292,13,18,0.722,8,41,23,7,4,14,22
SAS,53,2020-02-10,@,DEN,L,120,127,130.9,138.5,91.7,9.4,24.3,0.259,41,85,0.482,16,32,0.5,22,25,0.88,9,36,33,7,1,10,17
SAS,54,2020-02-11,@,OKC,W,114,106,115.9,107.8,98.3,10.3,19.4,0.298,41,84,0.488,7,25,0.28,25,27,0.926,7,46,20,9,7,11,19
SAS,55,2020-02-21,@,UTA,W,113,104,111.6,102.8,101.2,5.5,14.6,0.253,40,91,0.44,10,20,0.5,23,26,0.885,7,48,22,12,7,6,20
SAS,56,2020-02-23,@,OKC,L,103,131,100.1,127.4,102.9,7.5,22.6,0.155,38,103,0.369,11,38,0.289,16,19,0.842,14,43,27,5,1,9,23
SAS,57,2020-02-26,,DAL,L,103,109,99.3,105.1,103.7,13,25.5,0.152,39,92,0.424,11,33,0.333,14,19,0.737,13,55,22,8,7,15,21
SAS,58,2020-02-29,,ORL,W,114,113,113.3,112.3,100.6,15.7,11.4,0.143,44,84,0.524,14,31,0.452,12,16,0.75,4,31,28,11,5,17,20
SAS,59,2020-03-02,,IND,L,111,116,116.9,122.2,94.9,14.1,8.1,0.195,40,77,0.519,16,32,0.5,15,19,0.789,3,33,21,6,5,14,19
SAS,60,2020-03-03,@,CHO,W,104,103,114.7,113.6,90.7,10.1,15.8,0.213,38,80,0.475,11,32,0.344,17,20,0.85,6,33,25,12,5,10,16
SAS,61,2020-03-06,@,BRK,L,120,139,113.1,131,106.1,5.5,4.4,0.261,43,92,0.467,10,34,0.294,24,27,0.889,2,38,25,3,5,6,20
SAS,62,2020-03-08,@,CLE,L,129,132,112.2,114.8,104.1,7.3,11.5,0.337,43,98,0.439,10,26,0.385,33,36,0.917,6,44,20,15,6,9,34
SAS,63,2020-03-10,,DAL,W,119,109,118.7,108.7,100.3,10.3,14.6,0.135,46,89,0.517,15,32,0.469,12,15,0.8,6,40,32,11,10,11,15
TOR,1,2019-10-22,,NOP,W,130,122,115.2,108.1,102.2,11.8,30.2,0.311,42,103,0.408,14,40,0.35,32,38,0.842,16,57,23,7,3,16,24
TOR,2,2019-10-25,@,BOS,L,106,112,104.7,110.7,101.2,21.2,12.5,0.179,37,78,0.474,18,36,0.5,14,17,0.824,5,46,22,2,6,23,28
TOR,3,2019-10-26,@,CHI,W,108,84,103.9,80.8,104,19.7,23.3,0.207,38,82,0.463,15,42,0.357,17,18,0.944,10,59,27,9,12,22,25
TOR,4,2019-10-28,,ORL,W,104,95,99.5,90.9,104.5,14,13.3,0.329,33,85,0.388,10,39,0.256,28,30,0.933,6,52,19,9,2,16,20
TOR,5,2019-10-30,,DET,W,125,113,121.6,110,102.8,13.3,8.8,0.116,51,86,0.593,13,27,0.481,10,12,0.833,3,34,30,12,2,14,22
TOR,6,2019-11-02,@,MIL,L,105,115,106.2,116.3,98.9,12,14.6,0.262,34,84,0.405,15,36,0.417,22,25,0.88,7,42,24,5,6,13,22
TOR,7,2019-11-06,,SAC,W,124,120,121.4,117.5,102.1,13.4,6.1,0.308,43,78,0.551,14,29,0.483,24,29,0.828,2,37,28,10,4,14,20
TOR,8,2019-11-08,@,NOP,W,122,104,111.9,95.4,109.1,14.1,20.4,0.226,41,93,0.441,19,43,0.442,21,24,0.875,10,53,27,9,3,17,24
TOR,9,2019-11-10,@,LAL,W,113,104,112,103.1,100.8,11.6,15.6,0.169,43,89,0.483,12,36,0.333,15,22,0.682,7,43,26,6,8,13,17
TOR,10,2019-11-11,@,LAC,L,88,98,87.9,97.9,100.1,14.1,9.8,0.106,34,85,0.4,11,30,0.367,9,15,0.6,5,38,25,9,8,15,24
TOR,11,2019-11-13,@,POR,W,114,106,117.3,109.1,97.2,10.8,30.4,0.174,42,92,0.457,14,32,0.438,16,17,0.941,14,50,20,4,9,12,20
TOR,12,2019-11-16,@,DAL,L,102,110,101.8,109.7,100.2,12.8,14,0.124,37,89,0.416,17,41,0.415,11,15,0.733,7,42,21,7,2,14,20
TOR,13,2019-11-18,,CHO,W,132,96,137.6,100.1,95.9,8.8,36.4,0.124,50,97,0.515,20,43,0.465,12,15,0.8,16,53,40,13,2,10,25
TOR,14,2019-11-20,,ORL,W,113,97,119.9,102.9,94.3,10.3,27,0.161,45,87,0.517,9,27,0.333,14,19,0.737,10,47,26,5,5,11,21
TOR,15,2019-11-23,@,ATL,W,119,116,119,116,100,12.9,28.6,0.295,40,88,0.455,13,37,0.351,26,30,0.867,12,42,22,5,5,15,16
TOR,16,2019-11-25,,PHI,W,101,96,107.7,102.4,93.8,9.6,17.8,0.167,38,84,0.452,11,34,0.324,14,22,0.636,8,40,27,5,5,10,18
TOR,17,2019-11-27,,NYK,W,126,98,131.1,102,96.1,10.6,36.2,0.138,46,94,0.489,21,41,0.512,13,17,0.765,17,52,26,6,4,12,18
TOR,18,2019-11-29,@,ORL,W,90,83,93.9,86.6,95.9,11.9,22,0.202,31,84,0.369,11,38,0.289,17,28,0.607,11,46,21,16,4,13,20
TOR,19,2019-12-01,,UTA,W,130,110,124.9,105.7,104.1,12.4,16.3,0.189,47,90,0.522,19,36,0.528,17,21,0.81,7,43,36,14,8,14,24
TOR,20,2019-12-03,,MIA,L,110,121,103.3,113.6,96.5,9.3,16.7,0.319,35,91,0.385,11,43,0.256,29,36,0.806,9,48,25,5,4,11,20
TOR,21,2019-12-05,,HOU,L,109,119,106.4,116.2,102.4,14.7,26.1,0.239,38,88,0.432,12,39,0.308,21,24,0.875,12,45,27,14,5,17,21
TOR,22,2019-12-08,@,PHI,L,104,110,105.3,111.4,98.7,15.7,27.7,0.193,38,88,0.432,11,33,0.333,17,20,0.85,13,42,21,13,4,18,22
TOR,23,2019-12-09,@,CHI,W,93,92,94.6,93.6,98.3,12.9,28,0.2,34,90,0.378,7,29,0.241,18,26,0.692,14,54,19,8,9,15,12
TOR,24,2019-12-11,,LAC,L,92,112,92.2,112.3,99.8,15.4,28.3,0.25,31,88,0.352,8,36,0.222,22,25,0.88,15,47,21,10,8,18,24
TOR,25,2019-12-14,,BRK,W,110,102,100.3,93,109.7,9.2,17.9,0.204,38,98,0.388,14,40,0.35,20,25,0.8,10,51,21,10,10,11,23
TOR,26,2019-12-16,,CLE,W,133,113,137.9,117.1,96.5,6.8,16.7,0.146,52,89,0.584,16,32,0.5,13,17,0.765,6,41,31,7,2,7,19
TOR,27,2019-12-18,@,DET,W,112,99,112.8,99.7,99.3,10.6,24,0.231,39,91,0.429,13,35,0.371,21,24,0.875,12,47,27,9,6,12,20
TOR,28,2019-12-20,,WAS,W,122,118,116.6,112.7,104.7,14.9,16.2,0.436,38,78,0.487,12,30,0.4,34,44,0.773,6,42,26,6,3,17,25
TOR,29,2019-12-22,,DAL,W,110,107,108.9,106,101,8.5,26.4,0.277,37,94,0.394,10,34,0.294,26,31,0.839,14,51,21,12,5,10,21
TOR,30,2019-12-23,@,IND,L,115,120,111.6,116.5,93.3,13.3,27.3,0.191,43,94,0.457,11,40,0.275,18,24,0.75,12,50,30,6,8,16,22
TOR,31,2019-12-25,,BOS,L,102,118,102.9,119,99.2,15.9,17.9,0.225,38,80,0.475,8,23,0.348,18,22,0.818,7,34,17,13,7,17,13
TOR,32,2019-12-28,@,BOS,W,113,97,115.9,99.5,97.5,19.4,38.5,0.131,44,84,0.524,14,34,0.412,11,17,0.647,15,53,27,8,3,22,32
TOR,33,2019-12-29,,OKC,L,97,98,103.5,104.5,93.7,13.7,18.6,0.145,35,83,0.422,15,40,0.375,12,12,1,8,42,21,7,2,14,20
TOR,34,2019-12-31,,CLE,W,117,97,122.2,101.3,95.7,10.4,23.3,0.238,40,84,0.476,17,39,0.436,20,25,0.8,10,45,29,5,7,11,15
TOR,35,2020-01-02,@,MIA,L,76,84,85.4,94.4,89,9.4,24.1,0.157,28,89,0.315,6,42,0.143,14,17,0.824,13,48,20,4,6,10,12
TOR,36,2020-01-04,@,BRK,W,121,102,124,104.6,97.5,6,31.9,0.206,44,97,0.454,13,32,0.406,20,28,0.714,15,43,21,10,4,7,25
TOR,37,2020-01-07,,POR,L,99,101,103.1,105.2,96,11.1,30.9,0.146,35,96,0.365,15,42,0.357,14,19,0.737,17,57,21,5,7,13,21
TOR,38,2020-01-08,@,CHO,W,112,110,114.7,112.7,88.4,8.9,27.5,0.149,42,94,0.447,14,36,0.389,14,20,0.7,14,46,34,7,5,10,23
TOR,39,2020-01-12,,SAS,L,104,105,103.3,104.3,100.7,9.8,16,0.094,39,96,0.406,17,48,0.354,9,11,0.818,8,45,30,7,3,11,23
TOR,40,2020-01-15,@,OKC,W,130,121,124.2,115.6,104.7,16.4,15.6,0.129,52,85,0.612,15,27,0.556,11,15,0.733,5,36,33,13,1,18,23
TOR,41,2020-01-17,,WAS,W,140,111,128.3,101.7,109.1,16.2,18.9,0.154,52,91,0.571,22,43,0.512,14,16,0.875,7,41,35,16,2,19,24
